issf_core_id,geographic_scope_type,year,selected_theme_issue_id,theme_issue_value_id,theme_issue_id,theme_issue_category,country,region
141,Sub-national,2013,797,132,182,Social/Cultural,United Kingdom,Europe
141,Sub-national,2013,798,127,182,Social/Cultural,United Kingdom,Europe
141,Sub-national,2013,800,147,182,Social/Cultural,United Kingdom,Europe
142,Sub-national,2013,801,119,181,Ecological,United Kingdom,Europe
142,Sub-national,2013,802,120,181,Ecological,United Kingdom,Europe
142,Sub-national,2013,803,146,181,Ecological,United Kingdom,Europe
142,Sub-national,2013,804,132,182,Social/Cultural,United Kingdom,Europe
142,Sub-national,2013,805,127,182,Social/Cultural,United Kingdom,Europe
142,Sub-national,2013,806,133,182,Social/Cultural,United Kingdom,Europe
142,Sub-national,2013,807,147,182,Social/Cultural,United Kingdom,Europe
142,Sub-national,2013,808,137,183,Governance,United Kingdom,Europe
142,Sub-national,2013,809,141,183,Governance,United Kingdom,Europe
142,Sub-national,2013,810,141,183,Governance,United Kingdom,Europe
142,Sub-national,2013,811,142,183,Governance,United Kingdom,Europe
142,Sub-national,2013,812,148,183,Governance,United Kingdom,Europe
144,Sub-national,1995,822,103,180,Economic,USA,North America
144,Sub-national,1995,823,135,183,Governance,USA,North America
144,Sub-national,1995,824,141,183,Governance,USA,North America
144,Sub-national,1995,825,142,183,Governance,USA,North America
145,Sub-national,1995,826,127,182,Social/Cultural,USA,North America
145,Sub-national,1995,827,132,182,Social/Cultural,USA,North America
145,Sub-national,1995,828,127,182,Social/Cultural,USA,North America
145,Sub-national,1995,829,135,183,Governance,USA,North America
145,Sub-national,1995,830,143,183,Governance,USA,North America
147,Regional,2002,833,117,181,Ecological,0,#N/A
147,Regional,2002,834,119,181,Ecological,0,#N/A
147,Regional,2002,835,117,181,Ecological,0,#N/A
148,Local,1998,836,102,180,Economic,Chile,Latin America & The Caribbean
148,Local,1998,837,117,181,Ecological,Chile,Latin America & The Caribbean
148,Local,1998,838,116,181,Ecological,Chile,Latin America & The Caribbean
148,Local,1998,839,122,181,Ecological,Chile,Latin America & The Caribbean
148,Local,1998,840,119,181,Ecological,Chile,Latin America & The Caribbean
148,Local,1998,841,120,181,Ecological,Chile,Latin America & The Caribbean
148,Local,1998,842,135,183,Governance,Chile,Latin America & The Caribbean
148,Local,1998,843,137,183,Governance,Chile,Latin America & The Caribbean
148,Local,1998,844,138,183,Governance,Chile,Latin America & The Caribbean
148,Local,1998,845,141,183,Governance,Chile,Latin America & The Caribbean
148,Local,1998,846,141,183,Governance,Chile,Latin America & The Caribbean
148,Local,1998,847,142,183,Governance,Chile,Latin America & The Caribbean
148,Local,1998,848,140,183,Governance,Chile,Latin America & The Caribbean
149,Not specific,2010,849,102,180,Economic,0,#N/A
149,Not specific,2010,850,116,181,Ecological,0,#N/A
149,Not specific,2010,851,120,181,Ecological,0,#N/A
149,Not specific,2010,852,123,182,Social/Cultural,0,#N/A
149,Not specific,2010,853,135,183,Governance,0,#N/A
149,Not specific,2010,854,137,183,Governance,0,#N/A
149,Not specific,2010,856,141,183,Governance,0,#N/A
149,Not specific,2010,857,141,183,Governance,0,#N/A
149,Not specific,2010,858,142,183,Governance,0,#N/A
149,Not specific,2010,859,140,183,Governance,0,#N/A
150,Local,2013,861,119,181,Ecological,United Kingdom,Europe
150,Local,2013,862,115,181,Ecological,United Kingdom,Europe
150,Local,2013,863,123,182,Social/Cultural,United Kingdom,Europe
150,Local,2013,864,132,182,Social/Cultural,United Kingdom,Europe
150,Local,2013,865,135,183,Governance,United Kingdom,Europe
150,Local,2013,866,137,183,Governance,United Kingdom,Europe
150,Local,2013,867,141,183,Governance,United Kingdom,Europe
150,Local,2013,868,142,183,Governance,United Kingdom,Europe
152,National,2010,875,146,181,Ecological,Kenya,Africa
153,National,2011,876,122,181,Ecological,Kenya,Africa
153,National,2011,877,119,181,Ecological,Kenya,Africa
153,National,2011,878,118,181,Ecological,Kenya,Africa
153,National,2011,879,117,181,Ecological,Kenya,Africa
153,National,2011,880,120,181,Ecological,Kenya,Africa
153,National,2011,881,128,182,Social/Cultural,Kenya,Africa
153,National,2011,882,138,183,Governance,Kenya,Africa
153,National,2011,883,141,183,Governance,Kenya,Africa
155,Sub-national,1992,888,135,183,Governance,Canada,North America
155,Sub-national,1992,889,141,183,Governance,Canada,North America
155,Sub-national,1992,890,143,183,Governance,Canada,North America
156,Local,2001,891,112,180,Economic,Colombia,Latin America & The Caribbean
156,Local,2001,892,105,180,Economic,Colombia,Latin America & The Caribbean
156,Local,2001,893,103,180,Economic,Colombia,Latin America & The Caribbean
156,Local,2001,894,105,180,Economic,Colombia,Latin America & The Caribbean
156,Local,2001,895,124,182,Social/Cultural,Colombia,Latin America & The Caribbean
156,Local,2001,897,127,182,Social/Cultural,Colombia,Latin America & The Caribbean
156,Local,2001,898,132,182,Social/Cultural,Colombia,Latin America & The Caribbean
156,Local,2001,899,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
156,Local,2001,900,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
156,Local,2001,901,133,182,Social/Cultural,Colombia,Latin America & The Caribbean
156,Local,2001,902,135,183,Governance,Colombia,Latin America & The Caribbean
156,Local,2001,903,137,183,Governance,Colombia,Latin America & The Caribbean
156,Local,2001,904,138,183,Governance,Colombia,Latin America & The Caribbean
156,Local,2001,905,143,183,Governance,Colombia,Latin America & The Caribbean
156,Local,2001,906,141,183,Governance,Colombia,Latin America & The Caribbean
156,Local,2001,907,141,183,Governance,Colombia,Latin America & The Caribbean
156,Local,2001,908,142,183,Governance,Colombia,Latin America & The Caribbean
156,Local,2001,909,143,183,Governance,Colombia,Latin America & The Caribbean
157,Local,2008,911,146,181,Ecological,Colombia,Latin America & The Caribbean
157,Local,2008,912,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
157,Local,2008,913,124,182,Social/Cultural,Colombia,Latin America & The Caribbean
157,Local,2008,914,125,182,Social/Cultural,Colombia,Latin America & The Caribbean
157,Local,2008,915,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
157,Local,2008,916,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
158,Sub-national,1996,918,141,183,Governance,USA,North America
158,Sub-national,1996,919,142,183,Governance,USA,North America
158,Sub-national,1996,920,143,183,Governance,USA,North America
159,Regional,2010,921,102,180,Economic,0,#N/A
159,Regional,2010,922,112,180,Economic,0,#N/A
159,Regional,2010,925,141,183,Governance,0,#N/A
159,Regional,2010,926,142,183,Governance,0,#N/A
161,Local,2010,933,103,180,Economic,USA,North America
161,Local,2010,934,112,180,Economic,USA,North America
161,Local,2010,935,105,180,Economic,USA,North America
161,Local,2010,936,105,180,Economic,USA,North America
161,Local,2010,938,133,182,Social/Cultural,USA,North America
162,Local,2002,939,123,182,Social/Cultural,Mexico,Latin America & The Caribbean
162,Local,2002,940,127,182,Social/Cultural,Mexico,Latin America & The Caribbean
162,Local,2002,941,132,182,Social/Cultural,Mexico,Latin America & The Caribbean
162,Local,2002,942,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
162,Local,2002,944,133,182,Social/Cultural,Mexico,Latin America & The Caribbean
162,Local,2002,945,137,183,Governance,Mexico,Latin America & The Caribbean
164,Local,2002,954,116,181,Ecological,Mexico,Latin America & The Caribbean
164,Local,2002,955,123,182,Social/Cultural,Mexico,Latin America & The Caribbean
164,Local,2002,956,127,182,Social/Cultural,Mexico,Latin America & The Caribbean
164,Local,2002,957,132,182,Social/Cultural,Mexico,Latin America & The Caribbean
164,Local,2002,958,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
164,Local,2002,959,133,182,Social/Cultural,Mexico,Latin America & The Caribbean
164,Local,2002,960,135,183,Governance,Mexico,Latin America & The Caribbean
164,Local,2002,961,137,183,Governance,Mexico,Latin America & The Caribbean
164,Local,2002,962,138,183,Governance,Mexico,Latin America & The Caribbean
164,Local,2002,963,141,183,Governance,Mexico,Latin America & The Caribbean
164,Local,2002,964,141,183,Governance,Mexico,Latin America & The Caribbean
164,Local,2002,965,142,183,Governance,Mexico,Latin America & The Caribbean
164,Local,2002,966,143,183,Governance,Mexico,Latin America & The Caribbean
165,Local,2002,967,145,180,Economic,Mexico,Latin America & The Caribbean
165,Local,2002,968,117,181,Ecological,Mexico,Latin America & The Caribbean
165,Local,2002,970,119,181,Ecological,Mexico,Latin America & The Caribbean
165,Local,2002,971,117,181,Ecological,Mexico,Latin America & The Caribbean
165,Local,2002,972,120,181,Ecological,Mexico,Latin America & The Caribbean
165,Local,2002,973,121,181,Ecological,Mexico,Latin America & The Caribbean
165,Local,2002,974,132,182,Social/Cultural,Mexico,Latin America & The Caribbean
165,Local,2002,975,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
165,Local,2002,976,133,182,Social/Cultural,Mexico,Latin America & The Caribbean
165,Local,2002,977,135,183,Governance,Mexico,Latin America & The Caribbean
165,Local,2002,978,137,183,Governance,Mexico,Latin America & The Caribbean
165,Local,2002,979,138,183,Governance,Mexico,Latin America & The Caribbean
165,Local,2002,980,143,183,Governance,Mexico,Latin America & The Caribbean
165,Local,2002,981,141,183,Governance,Mexico,Latin America & The Caribbean
165,Local,2002,983,142,183,Governance,Mexico,Latin America & The Caribbean
165,Local,2002,984,143,183,Governance,Mexico,Latin America & The Caribbean
166,Local,2011,985,146,181,Ecological,Colombia,Latin America & The Caribbean
168,National,2007,989,103,180,Economic,Ghana,Africa
168,National,2007,990,119,181,Ecological,Ghana,Africa
168,National,2007,991,128,182,Social/Cultural,Ghana,Africa
168,National,2007,992,128,182,Social/Cultural,Ghana,Africa
168,National,2007,993,128,182,Social/Cultural,Ghana,Africa
170,National,2006,995,117,181,Ecological,South Africa,Africa
170,National,2006,996,146,181,Ecological,South Africa,Africa
171,Sub-national,2002,997,117,181,Ecological,Nigeria,Africa
171,Sub-national,2002,998,146,181,Ecological,Nigeria,Africa
172,National,2014,999,124,182,Social/Cultural,South Africa,Africa
172,National,2014,1000,127,182,Social/Cultural,South Africa,Africa
172,National,2014,1001,142,183,Governance,South Africa,Africa
174,Sub-national,1985,1008,127,182,Social/Cultural,USA,North America
174,Sub-national,1985,1009,127,182,Social/Cultural,USA,North America
174,Sub-national,1985,1010,133,182,Social/Cultural,USA,North America
174,Sub-national,1985,1011,135,183,Governance,USA,North America
177,Sub-national,2012,1019,119,181,Ecological,Mozambique,Africa
177,Sub-national,2012,1020,117,181,Ecological,Mozambique,Africa
177,Sub-national,2012,1021,120,181,Ecological,Mozambique,Africa
180,Local,1981,1025,126,182,Social/Cultural,USA,North America
180,Local,1981,1026,128,182,Social/Cultural,USA,North America
180,Local,1981,1027,133,182,Social/Cultural,USA,North America
180,Local,1981,1028,135,183,Governance,USA,North America
180,Local,1981,1029,141,183,Governance,USA,North America
180,Local,1981,1030,142,183,Governance,USA,North America
180,Local,1981,1031,143,183,Governance,USA,North America
182,Sub-national,2000,1036,103,180,Economic,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1037,105,180,Economic,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1038,117,181,Ecological,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1039,116,181,Ecological,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1040,122,181,Ecological,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1041,119,181,Ecological,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1042,115,181,Ecological,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1043,120,181,Ecological,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1044,121,181,Ecological,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1045,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1046,124,182,Social/Cultural,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1047,125,182,Social/Cultural,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1048,127,182,Social/Cultural,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1049,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1050,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1051,133,182,Social/Cultural,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1052,135,183,Governance,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1053,137,183,Governance,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1054,138,183,Governance,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1055,141,183,Governance,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1056,141,183,Governance,Colombia,Latin America & The Caribbean
182,Sub-national,2000,1057,142,183,Governance,Colombia,Latin America & The Caribbean
183,Sub-national,1984,1058,102,180,Economic,USA,North America
183,Sub-national,1984,1059,103,180,Economic,USA,North America
183,Sub-national,1984,1060,112,180,Economic,USA,North America
183,Sub-national,1984,1061,135,183,Governance,USA,North America
183,Sub-national,1984,1062,137,183,Governance,USA,North America
183,Sub-national,1984,1063,141,183,Governance,USA,North America
188,Sub-national,1997,1077,103,180,Economic,Kenya,Africa
188,Sub-national,1997,1078,124,182,Social/Cultural,Kenya,Africa
188,Sub-national,1997,1079,128,182,Social/Cultural,Kenya,Africa
188,Sub-national,1997,1080,128,182,Social/Cultural,Kenya,Africa
188,Sub-national,1997,1081,127,182,Social/Cultural,Kenya,Africa
189,Regional,2012,1082,145,180,Economic,0,#N/A
189,Regional,2012,1083,117,181,Ecological,0,#N/A
189,Regional,2012,1084,119,181,Ecological,0,#N/A
189,Regional,2012,1085,117,181,Ecological,0,#N/A
189,Regional,2012,1086,146,181,Ecological,0,#N/A
189,Regional,2012,1087,141,183,Governance,0,#N/A
189,Regional,2012,1088,140,183,Governance,0,#N/A
191,Sub-national,2008,1095,112,180,Economic,USA,North America
191,Sub-national,2008,1096,119,181,Ecological,USA,North America
196,National,1995,1119,133,182,Social/Cultural,Canada,North America
196,National,1995,1119,133,182,Social/Cultural,USA,North America
196,National,1995,1120,135,183,Governance,Canada,North America
196,National,1995,1120,135,183,Governance,USA,North America
196,National,1995,1121,138,183,Governance,Canada,North America
196,National,1995,1121,138,183,Governance,USA,North America
196,National,1995,1122,141,183,Governance,Canada,North America
196,National,1995,1122,141,183,Governance,USA,North America
196,National,1995,1123,143,183,Governance,Canada,North America
196,National,1995,1123,143,183,Governance,USA,North America
196,National,1995,1124,140,183,Governance,Canada,North America
196,National,1995,1124,140,183,Governance,USA,North America
197,Sub-national,2010,1125,103,180,Economic,Peru,Latin America & The Caribbean
197,Sub-national,2010,1127,120,181,Ecological,Peru,Latin America & The Caribbean
197,Sub-national,2010,1128,146,181,Ecological,Peru,Latin America & The Caribbean
197,Sub-national,2010,1129,128,182,Social/Cultural,Peru,Latin America & The Caribbean
197,Sub-national,2010,1130,141,183,Governance,Peru,Latin America & The Caribbean
