issf_core_id,category,,year,country
182,Economic,Sub-national,2000,Colombia
182,Ecological,Sub-national,2000,Colombia
182,Ecological,Sub-national,2000,Colombia
182,Ecological,Sub-national,2000,Colombia
182,Ecological,Sub-national,2000,Colombia
182,Ecological,Sub-national,2000,Colombia
182,Ecological,Sub-national,2000,Colombia
182,Ecological,Sub-national,2000,Colombia
182,Social/Cultural,Sub-national,2000,Colombia
182,Social/Cultural,Sub-national,2000,Colombia
182,Social/Cultural,Sub-national,2000,Colombia
182,Social/Cultural,Sub-national,2000,Colombia
182,Social/Cultural,Sub-national,2000,Colombia
182,Social/Cultural,Sub-national,2000,Colombia
182,Social/Cultural,Sub-national,2000,Colombia
182,Governance,Sub-national,2000,Colombia
182,Governance,Sub-national,2000,Colombia
182,Governance,Sub-national,2000,Colombia
182,Governance,Sub-national,2000,Colombia
182,Governance,Sub-national,2000,Colombia
182,Governance,Sub-national,2000,Colombia
187,Governance,National,2000,Canada
187,Governance,National,2000,Canada
369,Ecological,Sub-national,2000,Canada
369,Social/Cultural,Sub-national,2000,Canada
369,Governance,Sub-national,2000,Canada
386,Social/Cultural,Sub-national,2000,United States of America
416,Social/Cultural,National,2000,South Africa
416,Governance,National,2000,South Africa
416,Governance,National,2000,South Africa
481,Economic,Local,2000,Portugal
481,Social/Cultural,Local,2000,Portugal
481,Social/Cultural,Local,2000,Portugal
481,Governance,Local,2000,Portugal
497,Ecological,Sub-national,2000,Spain
497,Ecological,Sub-national,2000,Spain
497,Ecological,Sub-national,2000,Spain
497,Ecological,Sub-national,2000,Spain
497,Governance,Sub-national,2000,Spain
497,Governance,Sub-national,2000,Spain
550,Ecological,National,2000,Jamaica
550,Ecological,National,2000,Jamaica
550,Governance,National,2000,Jamaica
550,Governance,National,2000,Jamaica
550,Governance,National,2000,Jamaica
652,Ecological,Local,2000,Philippines
652,Ecological,Local,2000,Philippines
652,Social/Cultural,Local,2000,Philippines
652,Social/Cultural,Local,2000,Philippines
652,Governance,Local,2000,Philippines
663,Economic,National,2000,Estonia
663,Economic,National,2000,Estonia
673,Economic,National,2000,Philippines
673,Ecological,National,2000,Philippines
673,Ecological,National,2000,Philippines
696,Ecological,National,2000,Latvia
727,Governance,Sub-national,2000,Norway
739,Ecological,Local,2000,Mexico
739,Ecological,Local,2000,Mexico
739,Ecological,Local,2000,Mexico
739,Ecological,Local,2000,Mexico
777,Social/Cultural,National,2000,Chile
777,Social/Cultural,National,2000,Chile
777,Social/Cultural,National,2000,Chile
777,Social/Cultural,National,2000,Chile
777,Governance,National,2000,Chile
777,Governance,National,2000,Chile
778,Social/Cultural,Local,2000,Mexico
778,Social/Cultural,Local,2000,Mexico
778,Social/Cultural,Local,2000,Mexico
778,Social/Cultural,Local,2000,Mexico
778,Social/Cultural,Local,2000,Mexico
778,Governance,Local,2000,Mexico
779,Social/Cultural,Local,2000,Mexico
779,Social/Cultural,Local,2000,Mexico
779,Social/Cultural,Local,2000,Mexico
779,Social/Cultural,Local,2000,Mexico
779,Governance,Local,2000,Mexico
779,Governance,Local,2000,Mexico
780,Economic,Local,2000,Mexico
780,Social/Cultural,Local,2000,Mexico
780,Social/Cultural,Local,2000,Mexico
780,Social/Cultural,Local,2000,Mexico
785,Social/Cultural,National,2000,Peru
785,Social/Cultural,National,2000,Peru
785,Social/Cultural,National,2000,Peru
785,Social/Cultural,National,2000,Peru
786,Social/Cultural,Sub-national,2000,Brazil
786,Social/Cultural,Sub-national,2000,Brazil
786,Social/Cultural,Sub-national,2000,Brazil
786,Social/Cultural,Sub-national,2000,Brazil
786,Social/Cultural,Sub-national,2000,Brazil
792,Economic,Sub-national,2000,Brazil
792,Social/Cultural,Sub-national,2000,Brazil
792,Social/Cultural,Sub-national,2000,Brazil
792,Social/Cultural,Sub-national,2000,Brazil
792,Social/Cultural,Sub-national,2000,Brazil
792,Social/Cultural,Sub-national,2000,Brazil
807,Ecological,Local,2000,Brazil
807,Social/Cultural,Local,2000,Brazil
807,Governance,Local,2000,Brazil
807,Governance,Local,2000,Brazil
807,Governance,Local,2000,Brazil
807,Governance,Local,2000,Brazil
807,Governance,Local,2000,Brazil
807,Governance,Local,2000,Brazil
807,Governance,Local,2000,Brazil
807,Governance,Local,2000,Brazil
864,Economic,Local,2000,South Africa
864,Ecological,Local,2000,South Africa
864,Social/Cultural,Local,2000,South Africa
864,Governance,Local,2000,South Africa
864,Governance,Local,2000,South Africa
864,Governance,Local,2000,South Africa
864,Governance,Local,2000,South Africa
866,Economic,Sub-national,2000,Nigeria
866,Economic,Sub-national,2000,Nigeria
866,Ecological,Sub-national,2000,Nigeria
866,Ecological,Sub-national,2000,Nigeria
868,Ecological,Local,2000,Ghana
868,Ecological,Local,2000,Ghana
868,Ecological,Local,2000,Ghana
868,Social/Cultural,Local,2000,Ghana
868,Governance,Local,2000,Ghana
878,Economic,Sub-national,2000,Nigeria
878,Economic,Sub-national,2000,Nigeria
878,Ecological,Sub-national,2000,Nigeria
878,Social/Cultural,Sub-national,2000,Nigeria
878,Governance,Sub-national,2000,Nigeria
878,Governance,Sub-national,2000,Nigeria
878,Governance,Sub-national,2000,Nigeria
879,Ecological,Sub-national,2000,Nigeria
879,Ecological,Sub-national,2000,Nigeria
879,Social/Cultural,Sub-national,2000,Nigeria
879,Governance,Sub-national,2000,Nigeria
879,Governance,Sub-national,2000,Nigeria
879,Governance,Sub-national,2000,Nigeria
879,Governance,Sub-national,2000,Nigeria
898,Ecological,National,2000,South Africa
898,Ecological,National,2000,South Africa
900,Ecological,Local,2000,Senegal
900,Ecological,Local,2000,Senegal
900,Ecological,Local,2000,Senegal
908,Social/Cultural,National,2000,Iceland
908,Governance,National,2000,Iceland
908,Governance,National,2000,Iceland
909,Economic,Local,2000,Iceland
909,Social/Cultural,Local,2000,Iceland
909,Social/Cultural,Local,2000,Iceland
909,Governance,Local,2000,Iceland
947,Ecological,Local,2000,Mexico
947,Ecological,Local,2000,Mexico
1026,Economic,Local,2000,India
1026,Ecological,Local,2000,India
1026,Social/Cultural,Local,2000,India
1026,Social/Cultural,Local,2000,India
1026,Social/Cultural,Local,2000,India
1026,Social/Cultural,Local,2000,India
1026,Governance,Local,2000,India
1026,Governance,Local,2000,India
60,Ecological,Sub-national,2001,United States of America
60,Social/Cultural,Sub-national,2001,United States of America
60,Governance,Sub-national,2001,United States of America
60,Governance,Sub-national,2001,United States of America
93,Ecological,Sub-national,2001,Canada
93,Social/Cultural,Sub-national,2001,Canada
93,Social/Cultural,Sub-national,2001,Canada
93,Governance,Sub-national,2001,Canada
156,Economic,Local,2001,Colombia
156,Economic,Local,2001,Colombia
156,Economic,Local,2001,Colombia
156,Economic,Local,2001,Colombia
156,Social/Cultural,Local,2001,Colombia
156,Social/Cultural,Local,2001,Colombia
156,Social/Cultural,Local,2001,Colombia
156,Social/Cultural,Local,2001,Colombia
156,Social/Cultural,Local,2001,Colombia
156,Social/Cultural,Local,2001,Colombia
156,Governance,Local,2001,Colombia
156,Governance,Local,2001,Colombia
156,Governance,Local,2001,Colombia
156,Governance,Local,2001,Colombia
156,Governance,Local,2001,Colombia
156,Governance,Local,2001,Colombia
156,Governance,Local,2001,Colombia
156,Governance,Local,2001,Colombia
218,Economic,National,2001,South Africa
218,Governance,National,2001,South Africa
235,Social/Cultural,National,2001,South Africa
235,Governance,National,2001,South Africa
235,Governance,National,2001,South Africa
235,Governance,National,2001,South Africa
235,Governance,National,2001,South Africa
235,Governance,National,2001,South Africa
315,Ecological,Local,2001,Kenya
315,Ecological,Local,2001,Kenya
315,Social/Cultural,Local,2001,Kenya
315,Social/Cultural,Local,2001,Kenya
315,Governance,Local,2001,Kenya
315,Governance,Local,2001,Kenya
315,Governance,Local,2001,Kenya
390,Economic,National,2001,Uganda
390,Economic,National,2001,Uganda
390,Economic,National,2001,Uganda
390,Economic,National,2001,Uganda
390,Social/Cultural,National,2001,Uganda
390,Social/Cultural,National,2001,Uganda
391,Ecological,Sub-national,2001,United States of America
391,Ecological,Sub-national,2001,United States of America
391,Ecological,Sub-national,2001,United States of America
405,Governance,National,2001,Canada
405,Governance,National,2001,Canada
492,Economic,Local,2001,Turks and Caicos Islands
492,Economic,Local,2001,Turks and Caicos Islands
492,Ecological,Local,2001,Turks and Caicos Islands
492,Ecological,Local,2001,Turks and Caicos Islands
492,Ecological,Local,2001,Turks and Caicos Islands
492,Social/Cultural,Local,2001,Turks and Caicos Islands
492,Social/Cultural,Local,2001,Turks and Caicos Islands
492,Governance,Local,2001,Turks and Caicos Islands
544,Economic,Sub-national,2001,United Kingdom
544,Ecological,Sub-national,2001,United Kingdom
544,Ecological,Sub-national,2001,United Kingdom
544,Ecological,Sub-national,2001,United Kingdom
544,Governance,Sub-national,2001,United Kingdom
547,Economic,National,2001,Belize
547,Ecological,National,2001,Belize
547,Ecological,National,2001,Belize
547,Ecological,National,2001,Belize
566,Economic,National,2001,Chile
566,Economic,National,2001,Chile
566,Ecological,National,2001,Chile
566,Ecological,National,2001,Chile
566,Ecological,National,2001,Chile
566,Ecological,National,2001,Chile
566,Ecological,National,2001,Chile
566,Ecological,National,2001,Chile
566,Social/Cultural,National,2001,Chile
566,Social/Cultural,National,2001,Chile
566,Social/Cultural,National,2001,Chile
566,Governance,National,2001,Chile
566,Governance,National,2001,Chile
566,Governance,National,2001,Chile
566,Governance,National,2001,Chile
566,Governance,National,2001,Chile
566,Governance,National,2001,Chile
566,Governance,National,2001,Chile
566,Governance,National,2001,Chile
594,Social/Cultural,Sub-national,2001,Canada
594,Social/Cultural,Sub-national,2001,Canada
594,Governance,Sub-national,2001,Canada
648,Ecological,Sub-national,2001,Philippines
648,Ecological,Sub-national,2001,Philippines
648,Ecological,Sub-national,2001,Philippines
648,Ecological,Sub-national,2001,Philippines
684,Governance,Sub-national,2001,Nigeria
684,Governance,Sub-national,2001,Nigeria
684,Governance,Sub-national,2001,Nigeria
684,Governance,Sub-national,2001,Nigeria
734,Economic,National,2001,South Africa
734,Ecological,National,2001,South Africa
734,Governance,National,2001,South Africa
734,Governance,National,2001,South Africa
746,Economic,Local,2001,Mexico
746,Economic,Local,2001,Mexico
746,Ecological,Local,2001,Mexico
746,Governance,Local,2001,Mexico
856,Ecological,Local,2001,Romania
856,Ecological,Local,2001,Romania
856,Governance,Local,2001,Romania
856,Governance,Local,2001,Romania
880,Ecological,National,2001,Malawi
880,Ecological,National,2001,Malawi
880,Governance,National,2001,Malawi
891,Social/Cultural,Sub-national,2001,Bangladesh
891,Social/Cultural,Sub-national,2001,Bangladesh
891,Social/Cultural,Sub-national,2001,Bangladesh
901,Social/Cultural,Sub-national,2001,Ghana
928,Governance,Local,2001,Ireland
928,Governance,Local,2001,Ireland
928,Governance,Local,2001,Ireland
934,Ecological,Sub-national,2001,Ireland
934,Governance,Sub-national,2001,Ireland
980,Economic,National,2001,Senegal
980,Economic,National,2001,Senegal
980,Ecological,National,2001,Senegal
980,Ecological,National,2001,Senegal
980,Social/Cultural,National,2001,Senegal
980,Governance,National,2001,Senegal
980,Governance,National,2001,Senegal
980,Governance,National,2001,Senegal
980,Governance,National,2001,Senegal
3783,Economic,National,2001,Nigeria
3783,Economic,National,2001,Nigeria
3783,Economic,National,2001,Nigeria
3783,Governance,National,2001,Nigeria
3783,Governance,National,2001,Nigeria
3783,Governance,National,2001,Nigeria
18,Economic,Sub-national,2002,Canada
18,Economic,Sub-national,2002,Canada
18,Social/Cultural,Sub-national,2002,Canada
18,Social/Cultural,Sub-national,2002,Canada
18,Social/Cultural,Sub-national,2002,Canada
18,Social/Cultural,Sub-national,2002,Canada
18,Governance,Sub-national,2002,Canada
18,Governance,Sub-national,2002,Canada
18,Governance,Sub-national,2002,Canada
18,Governance,Sub-national,2002,Canada
162,Social/Cultural,Local,2002,Mexico
162,Social/Cultural,Local,2002,Mexico
162,Social/Cultural,Local,2002,Mexico
162,Social/Cultural,Local,2002,Mexico
162,Social/Cultural,Local,2002,Mexico
162,Governance,Local,2002,Mexico
163,Governance,Local,2002,Mexico
163,Governance,Local,2002,Mexico
163,Governance,Local,2002,Mexico
163,Governance,Local,2002,Mexico
163,Governance,Local,2002,Mexico
163,Governance,Local,2002,Mexico
163,Governance,Local,2002,Mexico
163,Governance,Local,2002,Mexico
164,Ecological,Local,2002,Mexico
164,Social/Cultural,Local,2002,Mexico
164,Social/Cultural,Local,2002,Mexico
164,Social/Cultural,Local,2002,Mexico
164,Social/Cultural,Local,2002,Mexico
164,Social/Cultural,Local,2002,Mexico
164,Governance,Local,2002,Mexico
164,Governance,Local,2002,Mexico
164,Governance,Local,2002,Mexico
164,Governance,Local,2002,Mexico
164,Governance,Local,2002,Mexico
164,Governance,Local,2002,Mexico
164,Governance,Local,2002,Mexico
165,Economic,Local,2002,Mexico
165,Ecological,Local,2002,Mexico
165,Ecological,Local,2002,Mexico
165,Ecological,Local,2002,Mexico
165,Ecological,Local,2002,Mexico
165,Ecological,Local,2002,Mexico
165,Social/Cultural,Local,2002,Mexico
165,Social/Cultural,Local,2002,Mexico
165,Social/Cultural,Local,2002,Mexico
165,Governance,Local,2002,Mexico
165,Governance,Local,2002,Mexico
165,Governance,Local,2002,Mexico
165,Governance,Local,2002,Mexico
165,Governance,Local,2002,Mexico
165,Governance,Local,2002,Mexico
165,Governance,Local,2002,Mexico
171,Ecological,Sub-national,2002,Nigeria
171,Ecological,Sub-national,2002,Nigeria
184,Economic,National,2002,South Africa
184,Social/Cultural,National,2002,South Africa
184,Social/Cultural,National,2002,South Africa
184,Social/Cultural,National,2002,South Africa
184,Social/Cultural,National,2002,South Africa
184,Social/Cultural,National,2002,South Africa
186,Governance,Sub-national,2002,Ghana
186,Governance,Sub-national,2002,Ghana
226,Economic,National,2002,Jamaica
226,Economic,National,2002,Jamaica
226,Governance,National,2002,Jamaica
251,Ecological,Sub-national,2002,United States of America
251,Ecological,Sub-national,2002,United States of America
